,ETkc,petsum,aetsum,aetimsum,petimsum,kc_mean,irr_frac
2001-01-01,0.004027322695127903,0.0060746522586251975,0.001462110679880122,0.0022181400878906253,0.009224729296875001,0.38299555,0.9513517047972625
2001-02-01,0.004564505862461768,0.007953950944195001,0.002925685574692745,0.003282389868164063,0.0089357396484375,0.4463479,0.9513517047972625
2001-03-01,0.008512129272066385,0.014330589486621864,0.004934134453661031,0.005455169824218751,0.015846570703125,0.47656783,0.9513517047972625
2001-04-01,0.008630820471206252,0.013237433877333163,0.003407354787564364,0.0036932396484375,0.014368500000000001,0.5349299,0.9513517047972625
2001-05-01,0.021853542081019913,0.02795062713565988,0.003965844512137818,0.0042438603515625,0.030189332812500004,0.6585395,0.9513517047972625
2001-06-01,0.02025854752356011,0.0195803852570289,0.0019307380862056132,0.002064960131835938,0.021150179296875002,0.8778212,0.9513517047972625
2001-07-01,0.031282572788045145,0.028338727830900107,0.004583498048182131,0.00496916982421875,0.030590279296875,0.93362707,0.9513517047972625
2001-08-01,0.03136470382010593,0.027388849739057315,0.0028544903243163965,0.0030834900878906253,0.029568687890625004,0.9699708,0.9513517047972625
2001-09-01,0.024299599980649653,0.02297834082563814,0.002852301810729707,0.0030599103515625004,0.0248241603515625,0.8962034,0.9513517047972625
2001-10-01,0.010061279099318246,0.01249322416643167,0.001361569553447281,0.001477080065917969,0.01389419912109375,0.66601855,0.9513517047972625
2001-11-01,0.004850380600666389,0.00838201414322662,0.0016242501066924997,0.0018622799560546878,0.009848790527343752,0.43739703,0.9513517047972625
2001-12-01,0.0024685538495024502,0.0053495293602084295,0.0016240865812834565,0.0018245700439453129,0.00602343017578125,0.37115893,0.9513517047972625
2002-01-01,0.0029808768392283248,0.0061873622121948295,0.0017210565444922296,0.0019156497802734376,0.006872759912109376,0.38299555,0.9513517047972625
2002-02-01,0.006881949005039764,0.0118484135795262,0.0021670797814741685,0.0024989398681640623,0.013846679296875,0.4463479,0.9513517047972625
2002-03-01,0.008416865051915152,0.014660995802878388,0.0029651920792928693,0.00321075,0.015827941406250004,0.47656783,0.9513517047972625
2002-04-01,0.009310963124193408,0.014095244334710336,0.002837548504249267,0.00315746982421875,0.0155868310546875,0.5349299,0.9513517047972625
2002-05-01,0.020102080936606048,0.025674156677764876,0.004205847460502646,0.0045395103515625005,0.0277220689453125,0.6585395,0.9513517047972625
2002-06-01,0.030430193320870547,0.029302564618777102,0.004200943290935587,0.004501170263671876,0.03163842421875,0.8778212,0.9513517047972625
2002-07-01,0.031325010543060625,0.028427946475501207,0.003724505288586839,0.0040271396484375,0.030689279296875004,0.93362707,0.9513517047972625
2002-08-01,0.029934887460379745,0.026110333425748155,0.0029842042233969857,0.0032331601318359377,0.028187548242187506,0.9699708,0.9513517047972625
2002-09-01,0.0237915434647083,0.02247069729065403,0.0028149438255978434,0.0030204000000000003,0.024262379296875,0.8962034,0.9513517047972625
2002-10-01,0.00803090380773138,0.009677117406458557,0.001249442309630049,0.0014250600219726562,0.0111438,0.66601855,0.9513517047972625
2002-11-01,0.004934331491592964,0.009109709947882426,0.0013848584568138971,0.0015527699340820314,0.010436039648437501,0.43739703,0.9513517047972625
2002-12-01,0.0025185354140420855,0.005480140327231839,0.0014291209313896812,0.0016138799560546876,0.00621881982421875,0.37115893,0.9513517047972625
2003-01-01,0.003216879064357462,0.006364821635855859,0.0013064267979796323,0.0015377399780273438,0.0074910603515625,0.38299555,0.9514679492302439
2003-02-01,0.005495283325075757,0.009948819619382454,0.0030821248724117417,0.003387689868164063,0.010944179296875,0.4463479,0.9514679492302439
2003-03-01,0.008284939557370048,0.013727964648442182,0.0037069600229199754,0.004225409912109375,0.015672151757812502,0.47656783,0.9514679492302439
2003-04-01,0.008158483655473751,0.01194500964898098,0.002780959880298602,0.00316466982421875,0.0135557103515625,0.5349299,0.9514679492302439
2003-05-01,0.01872626499924775,0.023887173784208734,0.00383126152784179,0.004139640087890625,0.025795620703125,0.6585395,0.9514679492302439
2003-06-01,0.029541752716169906,0.028433190003947572,0.004072748112542696,0.00438273017578125,0.030707637890625,0.8778212,0.9514679492302439
2003-07-01,0.029950447964246722,0.027302058836572333,0.0030345464380633833,0.003305609912109375,0.029475718945312503,0.93362707,0.9514679492302439
2003-08-01,0.03096595942555153,0.02693342469061413,0.005025233889830905,0.005494680615234376,0.0290711689453125,0.9699708,0.9514679492302439
2003-09-01,0.023900392917921825,0.022565719770849032,0.003264961953138849,0.003536729736328125,0.024364979296875002,0.8962034,0.9514679492302439
2003-10-01,0.011444654727929177,0.014564825979200047,0.0014308709846056135,0.001538640087890625,0.0157253396484375,0.66601855,0.9514679492302439
2003-11-01,0.005230788872762063,0.009910485579151643,0.002009414474799461,0.0021952799560546877,0.0108012603515625,0.43739703,0.9514679492302439
2003-12-01,0.0023148598290725323,0.005068526161003114,0.00117578078888625,0.0013221,0.0056996099121093755,0.37115893,0.9514679492302439
2004-01-01,0.0033924393016471414,0.006993550712884927,0.0017054665972409807,0.0019086299560546875,0.007815509472656251,0.38299555,0.9514679492302439
2004-02-01,0.005006297249396398,0.009162002735447988,0.003255258887273015,0.0035214299560546876,0.009913139648437501,0.4463479,0.9514679492302439
2004-03-01,0.010469356275593557,0.017972209460509158,0.004191622129463772,0.0046052103515625,0.019732679296875,0.47656783,0.9514679492302439
2004-04-01,0.014940557935122157,0.023300809515379967,0.003740615734368212,0.0040654801757812505,0.025158329296875004,0.5349299,0.9514679492302439
2004-05-01,0.01481125029036649,0.01883384349508766,0.0028966339368882866,0.0031374900878906255,0.020435848242187502,0.6585395,0.9514679492302439
2004-06-01,0.029727127000504918,0.028584405847369057,0.004418093384863113,0.004777920263671876,0.030871167187500003,0.8778212,0.9514679492302439
2004-07-01,0.03208760156489665,0.029070610089346378,0.003994212881552819,0.0043460103515625004,0.031387320703125006,0.93362707,0.9514679492302439
2004-08-01,0.0309702873040795,0.02698667223733333,0.0036057095839068863,0.00392418017578125,0.029135789648437504,0.9699708,0.9514679492302439
2004-09-01,0.023802045074590123,0.022485113157429914,0.0026879821256512266,0.002903759912109375,0.024286589648437502,0.8962034,0.9514679492302439
2004-10-01,0.01064902084903194,0.013468579263932495,0.0024213518481885775,0.0026004599121093753,0.014538420703125,0.66601855,0.9514679492302439
2004-11-01,0.003540177056635596,0.006648742152887964,0.0016889270576585533,0.0018473400878906252,0.007273440087890625,0.43739703,0.9514679492302439
2004-12-01,0.002366194323487304,0.004798241977296642,0.0008768377317252457,0.0010512000000000002,0.005633190087890625,0.37115893,0.9514679492302439
