,ETkc,petsum,aetsum,aetimsum,petimsum,kc_mean,irr_frac
2001-01-01,0.005100319703661588,0.006444598092932449,0.0017886973238637745,0.0025944299560546878,0.0093216603515625,0.5857604,0.789866391554842
2001-02-01,0.004865199286200027,0.00697497225815804,0.002715657418425125,0.0029471398681640624,0.007595819824218751,0.648682,0.789866391554842
2001-03-01,0.010873069396086598,0.01499374630449473,0.0052203119915987225,0.005710319824218751,0.0164694603515625,0.6733219,0.789866391554842
2001-04-01,0.009868599842950628,0.013367500448472111,0.00385600288223809,0.004178609912109376,0.014540670703125,0.7085896,0.789866391554842
2001-05-01,0.02118409986359791,0.027766075264726246,0.00475975628118424,0.0051480896484375005,0.030210753515625004,0.77523303,0.789866391554842
2001-06-01,0.016364960091126545,0.019569783015864543,0.0021284602168308566,0.0022926601318359378,0.021289950000000002,0.8651635,0.789866391554842
2001-07-01,0.025170080570046736,0.029499266185375007,0.003793687703602158,0.0041004004394531255,0.03209454140625,0.8798742,0.789866391554842
2001-08-01,0.023693456798811192,0.027720943652979325,0.0026176409618635546,0.002823209912109375,0.030164220703124998,0.8869703,0.789866391554842
2001-09-01,0.02003028335696018,0.023507747377865644,0.0026833695424954406,0.00289106982421875,0.025594470703125,0.88088924,0.789866391554842
2001-10-01,0.009058555066229042,0.011289906952997109,0.001400903225708187,0.001560239978027344,0.012906629296875001,0.79725754,0.789866391554842
2001-11-01,0.004095355580973908,0.006801143423393162,0.001508803993364756,0.0016200900878906251,0.007373700000000001,0.6338371,0.789866391554842
2001-12-01,0.0024912554493719905,0.003957060129898432,0.0013154847860594602,0.001452509912109375,0.00439766982421875,0.56121397,0.789866391554842
2002-01-01,0.003575444399144046,0.00609350029279988,0.001726558152967034,0.0018677700439453126,0.00664488017578125,0.5857604,0.789866391554842
2002-02-01,0.007961619261877271,0.01114318148854595,0.0029233810007891414,0.003334679956054688,0.0128721603515625,0.648682,0.789866391554842
2002-03-01,0.010281355039700846,0.014682622408096282,0.004026317077894535,0.004359240087890625,0.0160046103515625,0.6733219,0.789866391554842
2002-04-01,0.010509124384355565,0.014389390073815607,0.0035797309897175025,0.003914009912109375,0.0158041810546875,0.7085896,0.789866391554842
