,p_prism,p_gpm,p_dmet,p_chirps,p_psn,aet_modis,aet_gldas,aet_tc,aet_fldas,sm_smos,sm_smap,sm_tc,sm_gldas,r_tc,r_gldas,r_fldas,r_ecmwf
2003-09-30,0.0017859570160567155,0.00725070451984466,0.000237830032320794,0.013142132377602679,0.004497203049104256,0.08307006078667194,0.019509303462259448,0.004527445483130729,0.0037112679468502396,,,0.024845020121449412,1.179763940942179,0.0,0.0014667010574133017,8.788150946729037e-05,5.167899810187302e-08
2003-10-31,0.00016596735318971577,0.0038140553145741495,0.006962119922176954,0.02092372197247014,0.002417148173970617,0.03985594328041374,0.007023603701161456,0.0035147738980348064,0.0028373945441639847,,,0.023025886405571766,1.164569259100772,0.0,0.0013856843816435328,8.923996621286982e-05,3.828705269697951e-08
2003-11-30,0.0565636595181771,0.08317569177464064,0.048890541328699,0.07533727735358031,0.0844391603337516,0.06162720705255197,0.029321541293383394,0.06630138883933684,0.03938985769548536,,,0.022970133589935687,1.1863364721425063,0.005403306453980399,0.0017125571400462695,0.0024813368908993792,6.73375876584759e-08
2003-12-31,0.18371804621666993,0.27077589143542774,0.2042605815191216,0.14690509277849323,0.2790975096718756,0.0405543620754039,0.049450000512576565,0.11922274435774484,0.05954564361033172,,,0.06087665410931451,1.3216210077623927,0.013474337848070587,0.005536107517534819,0.0077865648481710015,4.982852496474902e-07
2004-01-31,0.09295277182465214,0.10653621914382513,0.07765193090465927,0.11755376833655601,0.11087291712201483,0.046362455370925225,0.05769929901810283,0.07940176173217281,0.07188245206935275,,,0.05733625312838275,1.5593544343444266,0.005880375031235304,0.0024832336403579625,0.004664972746551737,1.5474247995847767e-07
2004-02-29,0.21085331254843703,0.3051919558847767,0.2327960460202166,0.22540951114786542,0.4042213356689215,0.10488465320684931,0.08509015931491905,0.17292187812561166,0.12048284035480153,,,0.08108111592749177,1.6387856486216439,0.016017511334956862,0.019162941169154582,0.016208104726801766,8.315429700477075e-07
2004-03-31,0.05089174402567328,0.06260064026576322,0.049166744091336735,0.07291586258696464,0.03419757296595397,0.1739063993030002,0.2699667707490477,0.05912368519291041,0.19975402754670815,,,0.06246251588346981,1.72248977624517,0.004005030462317641,0.0052393042483017535,0.0053058006525553165,5.028179481732452e-07
2004-04-30,0.013694512467702476,0.022236582895976395,0.014566889916810316,0.025725647045097468,0.022146521966658193,0.12057404783805195,0.22913081255412499,0.02102440592088078,0.10446056054663051,,,0.050433545836825106,1.5139654510054446,0.00023596878627058827,0.0037290484925956474,0.0003605490136133918,3.099324950409034e-07
2004-05-31,6.078897810183356e-06,0.007199437685389821,0.0,0.014692000951740235,0.008486945345576168,0.0824165850729482,0.12537966094315092,0.009907877039413114,0.03335731420301449,,,0.04302324968829491,1.3443156705345405,0.0,0.002625266661867351,0.00013576274603834603,1.8039584822504498e-07
2004-06-30,0.0,0.0005500376799298156,0.0,0.00507853304103975,0.0002643837148310047,0.1344057905408529,0.05491374692455922,0.006721557867352044,0.012931729941105285,,,0.036872454683708235,1.2494051985706611,0.0,0.001983586138423744,7.781836864494123e-05,1.0709974219116274e-07
2004-07-31,0.0,0.0014694796174859264,0.0,0.0022460991442975766,0.0026222497301322156,0.1185944915834957,0.02936652013082282,0.005066862248262491,0.0071043020641985265,,,0.03184182766009726,1.1975237687083011,0.0,0.001760790280074508,7.323735775784573e-05,6.626367958915046e-08
2004-08-31,0.0,0.0019827996729191626,0.0,0.0031538151443895883,0.002189993611777805,0.08849889192687667,0.015417293148730441,0.004240893602022172,0.0033340970717517402,,,0.02833271288209569,1.164646167781422,0.0,0.0015912781249569246,7.107063374770402e-05,4.267422613789264e-08
2004-09-30,6.140414735664955e-07,0.0015408080415168955,0.0,0.012168192292163711,0.00064873410068998,0.06138680256609755,0.007772245417415498,0.004631741310200388,0.0071248477407417285,,,0.026038053045509015,1.1466977594538132,0.0,0.0014295730375265465,0.0001541052159933875,3.0113593778405465e-08
2004-10-31,0.16230889130791218,0.23756820273404683,0.17852004510025682,0.12876828897753437,0.3118041302689955,0.07376834765137541,0.035657656007109954,0.17120834819717873,0.0351064123769365,,,0.02493445681232314,1.2095220438272398,0.012923960041721569,0.008699150464569804,0.00866937710682246,4.260651291016532e-07
2004-11-30,0.058978670659174746,0.07573145538705915,0.055169492496371625,0.04289654246297392,0.07623914297498359,0.05379417094786159,0.06679312719065836,0.08049377843094276,0.05056156631115126,,,0.025793703242089412,1.4203642250779658,0.006856188451658829,0.0014095209354569643,0.0011820861863038852,8.717096913708987e-08
2004-12-31,0.15658297911153463,0.2571756946855411,0.17012726807298179,0.1375893642545266,0.43303187219705974,0.026256416065421822,0.05162004324875527,0.12568084054596165,0.05802413786046752,,,0.12339227583508078,1.4921688454650297,0.020628940946345098,0.01243304636925196,0.005508137402650099,6.283217047154627e-07
2005-01-31,0.29409892756214556,0.4038823580782698,0.3011991460742596,0.31418865746999425,0.5173486394396968,0.053527000840321505,0.07018266382116249,0.10704171833533893,0.0985183764637871,,,0.24566181357929412,2.0629811794252317,0.0352536702748667,0.06718374238827071,0.014637422400666735,2.7834615186340567e-06
2005-02-28,0.12614190335314263,0.2579708807016193,0.18263415807861041,0.1571245804966102,0.3310319832126222,0.11325204806422155,0.15003662305773596,0.162488970358415,0.1480060680254876,,,0.24736845535031216,2.1689737705109273,0.03303516146427058,0.07713597539930903,0.005635246194692245,1.2659506211628486e-06
2005-03-31,0.20420853709171835,0.2557501801052936,0.2370186168211308,0.17626115060462505,0.2649223229240248,0.16912083870215414,0.25462260563116607,0.22497147859838312,0.19203893646991005,,,0.17290412365542904,2.1682556677951252,0.015896902676674523,0.09235894610943766,0.016737781173495947,2.213881791887635e-06
2005-04-30,0.07079918744948738,0.10479932165913909,0.06550602285229505,0.0751042784048322,0.07780553761352264,0.1331303511474915,0.31703522064586875,0.15496236195261875,0.2144892202014227,,,0.10917929487982432,2.055753873357965,0.005359631105850985,0.046525549457393206,0.003906942387059686,1.6906028705533696e-06
2005-05-31,0.11921130754810924,0.16558790737414175,0.1417633710465658,0.0671749862781111,0.1171601834208752,0.16250292306904246,0.34734637382812883,0.13371362264694117,0.16913338317623203,,,0.08257288624569727,1.8740646773799856,0.006814065724215692,0.02194666370080108,0.003251976359945691,1.4940186948437474e-06
2005-06-30,0.0,0.0008756710227923145,0.0,0.005025558007456633,0.00803853261324394,0.1505122702055941,0.24354976168836692,0.02257331136328262,0.06329237404130601,,,0.06482999235122196,1.6126788905300407,0.0,0.012660917152490866,0.0001556527136379645,6.612084099572978e-07
2005-07-31,4.6322415922409525e-05,0.0010240540851341846,0.0,0.0022177744048344434,0.0016018608254891088,0.07024562917380225,0.10913153109389291,0.014578677900663396,0.02193183937509454,,,0.05339356552493176,1.4239029713749591,0.0,0.010081544474653398,9.322150319206554e-05,3.685782006271963e-07
2005-08-31,1.0550742850378494e-05,0.008442148621251732,6.993171215234747e-05,0.003811799016442391,0.011098159129104735,0.08688980683663838,0.04441262670576499,0.01123075321359623,0.011311950712652258,,,0.045859725943265886,1.3438794426428435,0.0,0.008569148923618364,7.923129892188024e-05,2.1352245703452105e-07
2005-09-30,0.0014853452578104612,0.01972810755802055,0.002364096231000438,0.012978624281658833,0.0272892108308261,0.09176766767862199,0.028741148020524247,0.019630196588858402,0.003977019197227617,,,0.04046421293578039,1.3062382446100116,0.0005419278779372548,0.007456511522963203,8.840463512180776e-05,1.3660173398383248e-07
2005-10-31,0.02010622140579399,0.03868284406104426,0.010343405235488408,0.03665040592047529,0.04928825702909404,0.0530317483141139,0.038391813537706626,0.06354967819516838,0.018693319810821597,,,0.03615621317491451,1.305817949091718,0.004616683676043138,0.006945740192458556,0.0006062573090972383,1.0038269095507509e-07
2005-11-30,0.012977812313369634,0.026652397947744728,0.011700796398879835,0.04412818275508111,0.04869256323604651,0.03768118035705201,0.036425292422500054,0.020824839809810876,0.03826079276991509,,,0.032555856031824315,1.329107372682607,0.00031001953903921564,0.006379076171895896,0.0009229486348175337,8.517650942256802e-08
2005-12-31,0.11471935027233178,0.23033828835298223,0.16848603380134547,0.15497737470207468,0.31198400567988976,0.01491123946185205,0.051852758477641106,0.11623163424904748,0.046171507382953454,,,0.07337115099617883,1.4319727039009735,0.015040201620999992,0.015398875165113311,0.004613194381813949,5.533137889342617e-07
2006-01-31,0.3225836997031933,0.360102015669052,0.274427377024292,0.22767131342328042,0.2811018390232241,0.0486787662083061,0.07486421480495642,0.14398365075010675,0.08645697212509475,,,0.15481379965128783,1.8172956050232858,0.024763684905317655,0.01905911021542135,0.031515097263845354,2.5287469524906524e-06
2006-02-28,0.03620730309868973,0.1040865628777803,0.05298564597329934,0.0670162896027583,0.18035108016464982,0.10005702381466496,0.11735965829513244,0.093805852851623,0.08103195084622972,,,0.11520510210610195,1.7590400024831303,0.004766158945200001,0.012463504808919574,0.0025378356749433976,4.5291896907743223e-07
2006-03-31,0.2796277109128588,0.36288856927553526,0.34002223509783874,0.25204581150873645,0.3787579145569661,0.11003951339330839,0.17376044855617714,0.21449700539829875,0.1489426714780042,,,0.11075431930217412,1.8751603688382414,0.024684887936047065,0.028664442801142796,0.016543753412717164,2.142618056190426e-06
2006-04-30,0.3422267372792275,0.3722633490669732,0.31120475788096436,0.24218678762557327,0.39670436819455573,0.17513954568754667,0.27317145583544483,0.30543392598024105,0.2429015117977226,,,0.0933797272355137,2.1831306137127964,0.048873537544458875,0.10843968583672271,0.03973100353103129,7.72034633772241e-06
2006-05-31,0.037729488505129645,0.04493740886513661,0.037982970464755655,0.03666586000014672,0.08035971195159179,0.16930497312858306,0.35542584251059806,0.05818972322254127,0.20265958208601673,,,0.06812273092166275,1.9348025966107076,0.001235474240968627,0.04132972935483147,0.0013979378073680465,2.191459518366708e-06
2006-06-30,3.772231431896559e-05,0.002244213686170178,0.0,0.0053948728019970514,0.0014589958358256806,0.11994328018227701,0.3090363659123409,0.01847778516629833,0.10539243782541227,,,0.05381976410473412,1.6672710266171629,0.0,0.01867515623241858,0.00022321482675252837,1.008345570260944e-06
2006-07-31,0.0006341559238476191,0.005791743084731666,0.0,0.0026602524537169677,0.008542632976196528,0.08636032209178414,0.17601620801273773,0.011705216388218352,0.031847497081494265,,,0.04480410517343372,1.4722571010752619,0.0,0.013396075411493872,0.0001223072864345193,5.090793544912189e-07
2006-08-31,8.125070829879334e-05,0.0008323845609450216,0.0,0.0031538152711756426,0.011397643601765168,0.10161070691655703,0.050010643118186586,0.008468490261508834,0.011568100352121757,,,0.03876680818768314,1.3639731468069107,0.0,0.010861372868513816,9.61532728327912e-05,2.783815513189926e-07
2006-09-30,0.0,0.0011235337427406692,0.0,0.01164581973207177,0.0,0.08849147198958748,0.016216448840286907,0.006942190891789339,0.004593691792555569,,,0.03460492383733961,1.316152509330692,0.0,0.009007359612704885,8.785259106868956e-05,1.7113824632903132e-07
2006-10-31,0.022937096730839813,0.033986710351027745,0.024670126049466265,0.03249723074929127,0.035204837026277934,0.059705837417076295,0.03076456479184279,0.03370378305245612,0.022977292561727668,,,0.031166471834603925,1.3105002455443282,0.001175052919666666,0.008250824189800155,0.0006270262944892345,1.3116992066876703e-07
2006-11-30,0.008063732828827863,0.024095989559636332,0.006282076820751117,0.03231245343909589,0.04126583446406118,0.04347896442577946,0.02867394253097265,0.0186361619352167,0.02200645459272016,,,0.028622597649267452,1.311148045468764,0.0001970327864392157,0.007135125333235013,0.000773356375321567,1.0115771816021716e-07
2006-12-31,0.09731682741285794,0.14198715404872572,0.14040165989553094,0.10407215557168169,0.15356067209002464,0.031780177669101926,0.03519374080405471,0.09388112652563858,0.03658455334278734,,,0.027762666953788238,1.359051779763063,0.006866667042694119,0.007764239758787856,0.005354771924429329,1.4239538074316818e-07
2007-01-31,0.04228561710148883,0.05922224327912079,0.0515702696061209,0.039479673373018456,0.06619553304457461,0.02617157505337041,0.0490160592498467,0.054946272696412515,0.0410002589640072,,,0.026225658235080787,1.4421446248284835,0.00491379074437255,0.006345739489992243,0.0005370882299127073,1.2323843685844293e-07
2007-02-28,0.1272165075939578,0.23437391299234295,0.16238964584872967,0.14442559262330562,0.22988746379196356,0.06627879064610231,0.08335161325366748,0.11368153707732412,0.08631896069990225,,,0.02662747698517333,1.5478207409535982,0.008634603068796072,0.008528033968763558,0.009711395943664547,5.39329553784486e-07
2007-03-31,0.06032830686735252,0.07162082678060697,0.07504159960143184,0.07664479102645379,0.04887458300405787,0.13928079966819518,0.1648618228547545,0.04803795986190747,0.13236708591262453,,,0.026500609975717647,1.5214136287801696,0.004283321747309801,0.005437548627458864,0.0035670594420487167,1.3639495671371433e-07
2007-04-30,0.04855995105463135,0.07260862521823518,0.04727454742827848,0.0711931279297245,0.06801644041129852,0.11148245463822966,0.13446514129998216,0.04046466133995312,0.10541382332050818,,,0.025143498295014905,1.4291316547875903,0.003974928019807838,0.00547715697613402,0.004569177511198338,1.1696426721657889e-07
2007-05-31,0.0010613280015301315,0.005799898696477209,0.00037055628234692375,0.01484210937229092,0.008934087995019517,0.1293120900083743,0.07564061885030793,0.0032012456801005867,0.035747211187898295,,,0.02369272351001098,1.3287262663896546,0.0,0.004324426204787689,0.00012441474779456736,8.324928819542258e-08
2007-06-30,0.0,0.0002827520095199095,0.0,0.0051999553609052675,0.0,0.1058948594622585,0.029542836128345185,0.0016140707120266822,0.010954487088750797,,,0.021269851199447846,1.2596231298782286,0.0,0.003913599245359507,5.166695175046466e-05,6.048668051141571e-08
2007-07-31,8.52493502989052e-06,0.0010893679172385268,0.0,0.002229551586690743,0.0017301871369349126,0.10791073265723468,0.020100427111047488,0.0014456149698158,0.005295810394343395,,,0.01906647107061961,1.2196368647880744,0.0,0.003814124014098173,5.006686060858059e-05,4.376757173031498e-08
2007-08-31,0.0038056316466642507,0.006487842180902305,0.0028503098457180937,0.0034584270402195816,0.009989066522948144,0.09306740062794994,0.015988494581107356,0.005109067358759557,0.0028098886315112434,,,0.017796849827036863,1.1926484987529793,2.169737763137255e-05,0.0036147339415250087,4.969186652922295e-05,3.148804051943807e-08
2007-09-30,0.025040952941585946,0.030714386936802587,0.03580285042692745,0.02078947971945054,0.023384816578472946,0.1007834143588552,0.02285597492241166,0.01862015439061322,0.010625371543385578,,,0.01692507683418353,1.1831255823989535,0.00037578249002745087,0.003346540116530681,0.00015624684404271243,2.7367753553994965e-08
2007-10-31,0.05902396932081952,0.04763045736558455,0.059305583580801555,0.05633074638625102,0.04058079530685126,0.05613138474777499,0.028906051967507364,0.048245261958358696,0.01610782569888386,,,0.015806277384633728,1.1883851572343356,0.004302237891690195,0.0033726262753410517,0.004244899082260515,3.1274093660780255e-08
2007-11-30,0.01191138316489584,0.0173085887897177,0.0161898399428207,0.03357629318438457,0.009893684609937396,0.03912109529098391,0.022356749489199624,0.010896759014134385,0.04072451004940301,,,0.015348142372341961,1.19620492720532,9.842181458823531e-06,0.003045558809494685,0.000615663341651868,1.968047569772613e-08
2007-12-31,0.11912626075923119,0.18945383492753526,0.14156415854479423,0.07530820339588443,0.203724622781927,0.031167754495052977,0.034928595978389654,0.1040191320927283,0.029573302076449922,,,0.02413063259878902,1.2537396257062303,0.009946106661521563,0.003965139467483732,0.004828491396354859,1.5209676616563124e-07
2008-01-31,0.20315025785064397,0.34375785460146296,0.23639601259804174,0.2197781751033777,0.5048511756326121,0.057932088526416896,0.08241785456075557,0.1248957030059395,0.09722404702109015,,,0.12865560038460233,1.6385487132750842,0.020383145039090198,0.022945374452729237,0.014515420766859506,8.569485429218021e-07
2008-02-29,0.2011727732953204,0.24819843112779874,0.19414100482299848,0.12109657635135633,0.16941768385256062,0.12761991220879773,0.11532545378417383,0.12292327621907108,0.10556404452922623,,,0.10973585978950273,1.7481116937107561,0.00907227887656862,0.004572633980443029,0.007049388088151105,1.0387453517751836e-06
2008-03-31,0.001926374285933492,0.017426559716217493,0.00019298868138573083,0.03764794181102541,0.06329766879800566,0.11941842017457908,0.24300819790824635,0.03245972323130306,0.13933739102040552,,,0.0801365471922698,1.7082676143338418,2.208710903529412e-05,0.003277771689713091,0.0008472481674323784,4.281509723787993e-07
2008-04-30,1.0932470872338225e-05,0.011413608509443736,0.0,0.02067254531570042,0.04530608939520993,0.14351318160990822,0.23584486018388165,0.021832388971612212,0.08079015342354016,,,0.06537430088764236,1.5378745698541296,4.0147303529411764e-07,0.002854771644714341,0.000300626816643765,2.625452938501145e-07
2008-05-31,0.026224259612627306,0.038153571973223895,0.026572726860096287,0.024700445589497445,0.026696190342899977,0.08308421681610875,0.16033815270266757,0.023352573371930873,0.035205041739685916,,,0.05570220941713568,1.3796660076258043,0.0002104052572039216,0.0023338302557050264,0.0002931588912603107,1.756535644142623e-07
2008-06-30,0.0,0.0006118455572585505,0.0,0.005033912283119219,0.00882147608228698,0.09429820538715716,0.0799710244110284,0.008240449132474093,0.019044800771331076,,,0.04729489771178667,1.2800848223800383,0.0,0.0020618582139106177,4.8519157015848004e-05,1.0538497003761087e-07
2008-07-31,2.161665198818125e-05,0.006992588181425512,0.0,0.00222164670627282,0.011043900337069977,0.10216493817199127,0.039334690615349076,0.006381141587125944,0.00586291256575076,,,0.040344398363708234,1.2174396656801156,0.0,0.001990890450005909,4.633344278773368e-05,6.75827062990427e-08
2008-08-31,0.0,0.0009209379437422783,0.0,0.003157384890194716,0.0022540367218542266,0.07336209486446298,0.015449124514780367,0.005193407485423509,0.002781378693880288,,,0.03592978058380549,1.182145744563042,0.0,0.0019006035370750737,4.5868977496641636e-05,4.445560469199815e-08
2008-09-30,6.550846624873994e-10,0.0010271987353228853,0.0,0.011595754874698935,0.015240818175810881,0.07257832905897516,0.00980388077926793,0.004179028946001499,0.0012478999181067237,,,0.032443703477509016,1.1631773193218593,0.0,0.001774476833602727,4.614758234305755e-05,3.1649752340805535e-08
2008-10-31,0.006094835595083892,0.01604467736575912,0.004940086089685728,0.03299822351053259,0.03729185091191389,0.056843932489418145,0.017706980844337163,0.011991032807130335,0.002177855581354437,,,0.029561523127717648,1.1626592874968589,0.0,0.0018890162703956884,7.947627508621052e-05,2.903331083390806e-08
2008-11-30,0.11099044438260885,0.13917039134719236,0.1240215708040251,0.10434925995909676,0.16472714387592827,0.036212565311199374,0.043371410392201167,0.10860545461709303,0.05309135493968913,,,0.03081623441167059,1.2537242394131312,0.008356183411384315,0.003881337599251831,0.006646942045730647,7.828489772384868e-08
